iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
DZA,DZA0001,Algeria,22.0,2.0,7050.0,1.0,ARCELORMITTAL ALGERIA,"EL HADJAR, ANNABA",Operating,36.792072,7.701535000000001,PlantFacts,Exact,,,,,,,,,,,,,
DZA,DZA0002,Algeria,10.0,,5100.0,1.0,ALGERIAN QATARI STEEL,"BELLARA, JIJEL",Operating,36.747137,6.250612,PlantFacts,Exact,,Algerian Qatari Steel Company,,,https://aqs.dz/about/,2020-07-22,5000010731.0,Qatar Steel Company QPSC,,,,,
DZA,DZA0003,Algeria,2.0,,6500.0,1.0,TOSYALI ALGERIA,BETHIOUA,Operating,35.7702333,-0.2646662,PlantFacts,Exact,5074196906,Tosyali Ironsteel Industry Algerie SPA,,,https://www.tosyaliholding.com.tr/en/our-scope-of-activity/group-companies/international-subsidiaries/tosyali-iron-steel-industry-algerie,2020-07-22,5000866267.0,Tosyali Holding AS,,,,,
AGO,AGO0001,Angola,5.0,,,0.0,ACERIA DE ANGOLA SA,"BARRA DO DANDE, BENGO PROV.",Operating,-8.5824,13.405270999999999,PlantFacts,Exact,,,,,,,,,,,,,
ARG,ARG0001,Argentina,12.0,1.0,360.0,0.0,ACEROS ZAPLA SA,"PALPALA, JUJUY",Operating,-24.244239999999998,-65.19809599999999,PlantFacts,Exact,,,,,,,,,,,,,
ARG,ARG0002,Argentina,,,,0.0,,,Operating,-32.926684,-60.714138,https://www.ternium.com/en/contact-us#our-offices,Exact,4295856067,Ternium Argentina SA,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
ARG,ARG0003,Argentina,1.0,,,0.0,LAMINADOS INDUSTRIALES (BELTRAME),"VILLA CONSTITUCION, SANTA FE",Operating,-33.26958,-60.282830000000004,PlantFacts,Exact,,,,,,,,,,,,,
ARG,ARG0004,Argentina,11.0,,2600.0,1.0,ARCELORMITTAL ACINDAR SA,"VILLA CONSTITUCION, SANTA FE",Operating,-33.25696,-60.286649,PlantFacts,Exact,4295856032,Acindar Industria Argentina de Aceros SA,,,https://www.acindar.com.ar/wp-content/uploads/2018/11/reporte-sustentabilidad-2011.pdf,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
ARG,ARG0005,Argentina,1.0,,,0.0,ARCELORMITTAL ACINDAR SA,"SAN NICOLAS, BA",Operating,-33.346459,-60.257842000000004,PlantFacts,Exact,4295856032,Acindar Industria Argentina de Aceros SA,,,https://www.acindar.com.ar/wp-content/uploads/2018/11/reporte-sustentabilidad-2011.pdf,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
ARG,ARG0006,Argentina,18.0,2.0,8630.0,1.0,TERNIUM SIDERAR,"RAMALLO-SAN NICOLAS, BA",Operating,-33.36772,-60.149568,PlantFacts,Exact,4295856067,Ternium Argentina SA,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
ARG,ARG0007,Argentina,1.0,,,0.0,TERNIUM SIDERAR,"HAEDO, BA",Operating,-34.638826,-58.611764,PlantFacts,Exact,4295856067,Ternium Argentina SA,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
ARG,ARG0008,Argentina,1.0,,,0.0,OSTRILION SA,BUENOS AIRES,Operating,-34.653667999999996,-58.372772999999995,PlantFacts,Exact,,,,,,,,,,,,,
ARG,ARG0009,Argentina,2.0,,,0.0,TERNIUM SIDERAR,"FLORENCIO VARELA, BA",Operating,-34.819972,-58.199373,PlantFacts,Exact,4295856067,Ternium Argentina SA,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
ARG,ARG0010,Argentina,5.0,,,0.0,TERNIUM SIDERAR,"ENSENADA, BA",Operating,-34.854633,-57.941098,PlantFacts,Exact,4295856067,Ternium Argentina SA,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
ARG,ARG0011,Argentina,2.0,,,0.0,TERNIUM SIDERAR,"CANNING, BA",Operating,-34.877925,-58.511103000000006,PlantFacts,Exact,4295856067,Ternium Argentina SA,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
ARG,ARG0012,Argentina,5.0,,300.0,0.0,VOTORANTIM ACERBRAG SA,"BRAGADO, BA",Operating,-35.140246999999995,-60.44965,PlantFacts,Exact,,,,,,,,,,,,,
ARG,ARG0013,Argentina,5.0,,650.0,0.0,GERDAU SA,"PEREZ, SANTA FE",Operating,-32.991766,-60.755798,PlantFacts,Exact,,,,,,,,,,,,,
ARG,ARG0014,Argentina,7.0,,1300.0,1.0,TENARIS SIDERCA,"CAMPANA, BA",Operating,-34.155515,-58.975955000000006,PlantFacts,Exact,4298123650,Siderca SAIC,,,https://www.tenaris.com/en/contact/tenaris-around-the-world/,2020-05-15,4295883040.0,Tenaris SA,,,,,
ARG,ARG0015,Argentina,,,,0.0,,,Operating,-34.687596,-58.539625,https://www.acindar.com.ar/wp-content/uploads/2018/11/reporte-sustentabilidad-2011.pdf,Exact,4295856032,Acindar Industria Argentina de Aceros SA,,,https://www.acindar.com.ar/wp-content/uploads/2018/11/reporte-sustentabilidad-2011.pdf,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
ARG,ARG0016,Argentina,,,,0.0,,,Operating,-32.974327,-60.728177,https://www.acindar.com.ar/wp-content/uploads/2018/11/reporte-sustentabilidad-2011.pdf,Exact,4295856032,Acindar Industria Argentina de Aceros SA,,,https://www.acindar.com.ar/wp-content/uploads/2018/11/reporte-sustentabilidad-2011.pdf,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
AUS,AUS0001,Australia,2.0,,,0.0,ONESTEEL,"NEWCASTLE, NSW",Operating,-32.887895,151.744629,PlantFacts,Exact,5071167707,Infrabuild Australia Pty Ltd,,,https://www.infrabuild.com/en-au/branch-locator/branches/infrabuild-steel-centre-newcastle/,2020-05-19,5057811578.0,Gfg Alliance Ltd,,,,,
AUS,AUS0002,Australia,8.0,1.0,4000.0,1.0,ONESTEEL,"WHYALLA, SA",Operating,-33.009381,137.587836,PlantFacts,Exact,5071167707,Infrabuild Australia Pty Ltd,,,https://www.libertygfg.com/liberty-primary-steel/,2020-05-19,5057811578.0,Gfg Alliance Ltd,,,,,
AUS,AUS0003,Australia,4.0,,660.0,0.0,ONESTEEL,"SYDNEY WEST-ROOTY HILL , NSW",Operating,-33.766009999999994,150.849819,PlantFacts,Exact,5071167707,Infrabuild Australia Pty Ltd,,,https://www.infrabuild.com/en-au/branch-locator/branches/infrabuild-steel-rooty-hill/,2020-05-19,5057811578.0,Gfg Alliance Ltd,,,,,
AUS,AUS0005,Australia,,,,0.0,,,Operating,-34.457668,150.874433,https://www.bluescope.com/about-us/where-we-are/,Exact,4295858761,BlueScope Steel Ltd,,,https://www.bluescope.com/about-us/where-we-are/,2020-04-30,4295858761.0,BlueScope Steel Ltd,,,,,
AUS,AUS0006,Australia,19.0,1.0,10900.0,1.0,BLUESCOPE STEEL,"PORT KEMBLA, NSW",Operating,-34.463834000000006,150.886191,PlantFacts,Exact,4295858761,BlueScope Steel Ltd,2.6,,https://www.bluescope.com/about-us/where-we-are/,2020-04-30,4295858761.0,BlueScope Steel Ltd,,,,,
AUS,AUS0007,Australia,5.0,,710.0,0.0,ONESTEEL ,"LAVERTON, VIC",Operating,-37.831379,144.78816899999998,PlantFacts,Exact,5071167707,Infrabuild Australia Pty Ltd,,,https://www.infrabuild.com/en-au/branch-locator/branches/infrabuild-steel-laverton/,2020-05-19,5057811578.0,Gfg Alliance Ltd,,,,,
AUS,AUS0008,Australia,9.0,,,0.0,BLUESCOPE STEEL,"WESTERN PORT-HASTINGS, VIC",Operating,-38.283196000000004,145.20503,PlantFacts,Exact,4295858761,BlueScope Steel Ltd,,,https://www.bluescope.com/about-us/where-we-are/,2020-04-30,4295858761.0,BlueScope Steel Ltd,,,,,
AUS,AUS0009,Australia,1.0,,,0.0,BLUESCOPE STEEL,"BRISBANE, QLD",Operating,-27.582695,153.032028,PlantFacts,Exact,4295858761,BlueScope Steel Ltd,,,https://www.bluescope.com/about-us/where-we-are/,2020-04-30,4295858761.0,BlueScope Steel Ltd,,,,,
AUT,AUT0001,Austria,3.0,,,0.0,VOESTALPINE WIRE ROD AUSTRIA GMBH,DONAWITZ,Operating,47.3907944,15.041311300000002,PlantFacts,Exact,5000038424,voestalpine Stahl Donawitz GmbH,,,https://www.voestalpine.com/stahldonawitz/en/,2020-03-09,4295858976.0,voestalpine AG,,,,,
AUT,AUT0002,Austria,4.0,,,0.0,VOESTALPINE PRECISION STRIP ,KEMATEN,Operating,48.064267,14.792859,PlantFacts,Exact,4298049361,voestalpine Precision Strip GmbH,,,https://www.voestalpine.com/precision-strip/company/locations-worldwide/austria/locations,2020-03-09,4295858976.0,voestalpine AG,,,,,
AUT,AUT0003,Austria,40.0,4.0,13780.0,1.0,VOESTALPINE STAHL,LINZ,Operating,48.280419,14.332767,PlantFacts,Exact,5035949909,voestalpine Stahl GmbH,,,https://www.voestalpine.com/search/en/#?category=locations&format=list&ccontinent=europe&ccountry=austria,2020-03-09,4295858976.0,voestalpine AG,,,,,
AUT,AUT0004,Austria,1.0,,,0.0,STAHL JUDENBURG GMBH,JUDENBURG,Operating,47.174085,14.667944,PlantFacts,Exact,5039934273,Stahl Judenburg GmbH,,,https://www.gmh-gruppe.de/de-en/gmh-gruppe/units.html,2020-05-13,4296801706.0,Georgsmarienhuette Holding GmbH,,,,,
AUT,AUT0005,Austria,10.0,2.0,4340.0,1.0,VA STAHL DONAWITZ GMBH,DONAWITZ,Operating,47.381778000000004,15.061917000000001,PlantFacts,Exact,5000038424,voestalpine Stahl Donawitz GmbH,,,https://www.voestalpine.com/stahldonawitz/en/company/location/,2020-05-13,4295858976.0,voestalpine AG,,,,,
AUT,AUT0006,Austria,1.0,,,0.0,VA SCHIENEN GMBH,DONAWITZ,Operating,47.385683,15.054246,PlantFacts,Exact,4297238556,voestalpine Schienen GmbH,,,https://www.voestalpine.com/railway-systems/en/locations/voestalpine-schienen/,2020-05-13,4295858976.0,voestalpine AG,,,,,
AUT,AUT0007,Austria,1.0,,,0.0,WUPPERMANN AUSTRIA,JUDENBURG,Operating,47.173627,14.656863000000001,PlantFacts,Exact,5035951450,Wuppermann Austria GmbH,,,https://www.wuppermann.com/locations/business-unit-tube/wuppermann-austria-gmbh,2020-05-14,4297659527.0,Wuppermann AG,,,,,
AUT,AUT0008,Austria,22.0,,180.0,0.0,BÌÐHLER EDELSTAHL GMBH,KAPFENBERG,Operating,47.444064399999995,15.2830786,PlantFacts,Exact,5061187413,Voestalpine Boehler Edelstahl Co GmbH & KG,,,https://www.bohler-edelstahl.com/en/voestalpine-boehler-edelstahl/,2020-05-13,4295858976.0,voestalpine AG,,,,,
AUT,AUT0009,Austria,9.0,,300.0,0.0,BREITENFELD EDELSTAHL,MITTERDORF,Operating,47.5345049,15.5006443,PlantFacts,Exact,4297142027,Breitenfeld Edelstahl AG,,1942.0,https://breitenfeld.at/en/how-to-find-us/,2020-05-13,4297142027.0,Breitenfeld Edelstahl AG,,,,,
AUT,AUT0010,Austria,4.0,,,0.0,VOESTALPINE PRECISION STRIP ,BOEHLERWERK,Operating,47.989746000000004,14.739820000000002,PlantFacts,Exact,4298049361,voestalpine Precision Strip GmbH,,,https://www.voestalpine.com/precision-strip/company/locations-worldwide/austria/locations,2020-03-09,4295858976.0,voestalpine AG,,,,,
AUT,AUT0011,Austria,4.0,,365.0,0.0,ST.+WW. MARIENHÌÏTTE,GRAZ,Operating,47.063927,15.418404,PlantFacts,Exact,5000898379,Stahl- und Walzwerk Marienhütte GmbH,,,https://www.marienhuette.at/kontakt,2020-05-15,,M + S Maschinen und Stahl Holding GmbH,,,,,
AUT,AUT0012,Austria,2.0,,,0.0,BÌÐHLER BLECHE GMBH,MÌÏRZZUSCHLAG,Operating,47.601473,15.666271,PlantFacts,Exact,,Voestalpine BÖHLER Bleche GmbH,,,https://www.voestalpine.com/search/en/#?category=locations&format=list&ccontinent=europe&ccountry=austria,2020-05-13,4295858976.0,voestalpine AG,,,,,
AUT,AUT0013,Austria,,,,0.0,,,Operating,47.547881,15.546945000000001,https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/vtk-krieglach-gmbh.html,Exact,5057961576,VTK Veredelungstechnik Krieglach GmbH,,,https://www.gmh-gruppe.de/de-en/gmh-gruppe/units/vtk-krieglach-gmbh.html,2020-05-13,4296801706.0,Georgsmarienhuette Holding GmbH,,,,,
BLR,BLR0001,Belarus,16.0,,2700.0,1.0,BYELORUSSIAN STEEL  WORKS (BMZ),ZHLOBIN,Operating,52.85154300000001,29.992252,PlantFacts,Exact,,,,,,,,,,,,,
BEL,BEL0001,Belgium,1.0,,,0.0,ARCELORMITTAL LIEGE,MARCHIN,Operating,50.493935,5.235437,PlantFacts,Exact,5000060650,Arcelormittal Belgium SA,,,https://belgium.arcelormittal.com/en/inauguration-world-first-steel-industry-jet-vapor-deposition/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
BEL,BEL0002,Belgium,1.0,,,0.0,ARCELORMITTAL GENT ,GEEL,Operating,51.143648,4.9251879999999995,PlantFacts,Exact,5000060650,Arcelormittal Belgium SA,,,https://flateurope.arcelormittal.com/ourmills/be/geel,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
BEL,BEL0003,Belgium,2.0,,,0.0,EUROPICKLING NV,EVERGEM,Operating,51.097947,3.6929309999999997,PlantFacts,Exact,5057778962,Europickling SA NV,,,http://www.europickling.com/en/,2020-05-14,5057778962.0,Europickling SA NV,,,,,
BEL,BEL0004,Belgium,1.0,,,0.0,ARCELORMITTAL GENT (SIKEL),GENK,Operating,50.940834,5.47968,PlantFacts,Exact,5000060650,Arcelormittal Belgium SA,,,https://flateurope.arcelormittal.com/ourmills/be/genk,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
BEL,BEL0005,Belgium,17.0,,1200.0,1.0,APERAM STAINLESS EUROPE,GENK,Operating,50.935668,5.509796,PlantFacts,Exact,5000047720,Aperam Stainless Belgium NV,,,https://www.aperam.com/belgium,2020-05-13,5001428593.0,Aperam SA,,,,,
BEL,BEL0008,Belgium,27.0,2.0,16630.0,1.0,ARCELORMITTAL GENT ,GHENT,Operating,51.170703,3.8076879999999997,PlantFacts,Exact,5000060650,Arcelormittal Belgium SA,,,https://flateurope.arcelormittal.com/ourmills/be/gent,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
BEL,BEL0009,Belgium,5.0,,,0.0,ARCELORMITTAL LIEGE,LIEGE-KESSALES,Operating,50.613572999999995,5.494676,PlantFacts,Exact,5000060650,Arcelormittal Belgium SA,,,https://belgium.arcelormittal.com/en/inauguration-world-first-steel-industry-jet-vapor-deposition/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
BEL,BEL0010,Belgium,7.0,,,0.0,NLMK LA LOUVIERE,LA LOUVIERE,Operating,50.488137,4.189103,PlantFacts,Exact,4296772966,NLMK la Louviere SA,,,https://eu.nlmk.com/en/strip/la-louviere/,2020-04-08,4295887048.0,Novolipetsk Steel PAO,,,,,
BEL,BEL0011,Belgium,5.0,,,0.0,ARCELORMITTAL LIEGE,FLEMALLE,Operating,50.594707,5.466776,PlantFacts,Exact,5000060650,Arcelormittal Belgium SA,,,https://flateurope.arcelormittal.com/ourmills/be/liege,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
BEL,BEL0013,Belgium,1.0,,,0.0,TATA STEEL SEGAL,IVOZ-RAMET,Operating,50.585014,5.437697,PlantFacts,Exact,,Segal Le galvaniseur de pointe pour l'automobile,0.6,1986.0,http://www.segal.be/fr/segal.html,2020-04-08,4295872420.0,Tata Steel Ltd,,,,,
BEL,BEL0015,Belgium,7.0,,1000.0,0.0,APERAM STAINLESS EUROPE,CHATELET,Operating,50.414695,4.531989,PlantFacts,Exact,5000047720,Aperam Stainless Belgium NV,,,https://www.aperam.com/belgium,2020-05-13,5001428593.0,Aperam SA,,,,,
BEL,BEL0016,Belgium,5.0,,850.0,0.0,THY MARCINELLE S.A.,CHARLEROI,Operating,50.410334999999996,4.429693,PlantFacts,Exact,4296671968,Thy Marcinelle S.A.,,,https://www.rivagroup.com/en/production_sites/thy_marcinelle_charleroi,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
BEL,BEL0017,Belgium,5.0,,450.0,0.0,ARCELORMITTAL INDUSTEEL BELGIUM,CHARLEROI-MARCHIENNE,Operating,50.409828999999995,4.412782,PlantFacts,Exact,4296306422,Industeel Belgium SA,,,https://industeel.arcelormittal.com/industeel/where-we-are/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,storage
BEL,BEL0018,Belgium,1.0,,,0.0,NLMK CLABECQ ,ITTRE,Operating,50.6757,4.227263,PlantFacts,Exact,5000738417,NLMK Clabecq SA,,,https://eu.nlmk.com/en/plate/clabecq/production-process/,2020-04-08,4295887048.0,Novolipetsk Steel PAO,,,,,
BEL,BEL0019,Belgium,2.0,,,0.0,ARCELORMITTAL LIEGE,LIEGE-TILLEUR,Operating,50.615642,5.517478,PlantFacts,Exact,5039930036,Arcelormittal Ringmill SA,,,https://arcelormittalringmill.com/en/,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
BEL,BEL0022,Belgium,,,,0.0,,,Operating,48.577504,7.795942999999999,https://eu.nlmk.com/en/strip/strasbourg/,Exact,5000737650,NLMK Strasbourg SA,,,https://eu.nlmk.com/en/strip/strasbourg/,2020-05-13,4295887048.0,Novolipetsk Steel PAO,,,,,
BEL,BEL0023,Belgium,,,,0.0,,,Operating,50.412708,4.3334660000000005,https://www.rivagroup.com/en/production_sites/tfe_fontaine_l_eveque,Exact,,Tréfileries de Fontaine l'Eveque,,,https://www.rivagroup.com/en/production_sites/tfe_fontaine_l_eveque,2020-05-13,5039934846.0,Riva Forni Elettrici SpA,,,,,
BIH,BIH0001,Bosnia and Herzegovina,9.0,1.0,5000.0,1.0,ARCELORMITTAL ZENICA,ZENICA,Operating,44.227639,17.898785,PlantFacts,Exact,5000032006,Arcelormittal Zenica doo Zenica,,,https://barsandrods.arcelormittal.com/mills/zenica,2020-07-27,5000030092.0,Arcelormittal SA,,,,,
BIH,BIH0002,Bosnia and Herzegovina,1.0,,,0.0,GIKIL,LUKAVAC,Operating,44.549915000000006,18.505602,PlantFacts,Exact,,,,,,,,,,,,,
BIH,BIH0003,Bosnia and Herzegovina,,,,0.0,,,Operating,44.550961,18.504728,0,Exact,,,,,,,,,,,,,
BRA,BRA0001,Brazil,6.0,,870.0,0.0,GERDAU USIBA ,"SIMOES FILHO, BA",Operating,-12.84938,-38.433312,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-USB-080722.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
BRA,BRA0002,Brazil,2.0,2.0,500.0,0.0,COSIPAR,"BARCARENA CITY, PARA",Operating,-5.413941,-49.089814000000004,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0003,Brazil,4.0,,,0.0,CIA. SIDERURGICA DE SUAPE,"SUAPE, PERNAMBUCO",Operating,-8.342767,-35.006253,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0004,Brazil,8.0,,250.0,0.0,GERDAU ACONORTE,"RECIFE, PE",Operating,-8.071809,-34.977168,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-Aconorte-010122.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
BRA,BRA0005,Brazil,6.0,1.0,610.0,0.0,SID. NORTE BRASIL SA,"MARABA, PARA",Operating,-5.413785,-49.079903,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0006,Brazil,6.0,3.0,780.0,0.0,GUSA NORDESTE SA,"ACAILANDIA, MARANHAO",Operating,-4.893147,-47.387118,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0007,Brazil,4.0,4.0,340.0,0.0,VIENA SIDERURGICA SA,"ACAILANDIA, MARANHAO",Operating,-4.889582,-47.392827000000004,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0008,Brazil,3.0,,190.0,0.0,GERDAU CEARENSE ,"MARACANAU, CE",Operating,-3.856478,-38.607259,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/14001-Cearense-010122.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
BRA,BRA0009,Brazil,2.0,,,0.0,SIDERURGICA LATINO-AMERICANA SA,"CAUCAIA, CEARA",Operating,-3.7164370000000004,-38.839304999999996,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0010,Brazil,6.0,1.0,10460.0,1.0,CIA. SID. DO PECEM (CSP),"PORTUARIO DO PECEM, CE",Operating,-3.581128,-38.858662,PlantFacts,Exact,5036161673,CSP Companhia Siderurgica do Pecem,,,https://www.cspecem.com/en/about-us/pecem-industry-and-port-complex/,2020-08-03,4295859761.0,Vale SA,,,,,
BRA,BRA0011,Brazil,1.0,,7000.0,1.0,VALE,"SAO LUIS, MARANHAO",Operating,-2.565241,-44.346453000000004,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0012,Brazil,30.0,3.0,14355.0,1.0,USIMINAS,"IPATINGA, MG",Operating,-19.48595,-42.543737,PlantFacts,Exact,4295859856,Usinas Siderurgicas de Minas Gerais SA (USIMINAS),,,http://ri.usiminas.com/enu/geographical-presence,2020-03-09,5000808305.0,Techint Group,,,,,
BRA,BRA0013,Brazil,2.0,,,0.0,UNIGAL,"IPATINGA, MG",Operating,-19.492494,-42.552628999999996,PlantFacts,Exact,4298262119,UNIGAL,,,https://www.nipponsteel.com/en/company/bases/north-central-and-south-america/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,"seems to be part of the big Usiminas plant in IPATINGA, MG"
BRA,BRA0014,Brazil,2.0,,510.0,0.0,GERDAU GUAIRA,"ARAUCARIA, PR",Operating,-25.564045999999998,-49.421696999999995,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-UAR-100817.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
BRA,BRA0015,Brazil,21.0,2.0,940.0,0.0,APERAM SOUTH AMERICA,"TIMOTEO, MG",Operating,-19.530304,-42.643162,PlantFacts,Exact,4295859711,Aperam Inox America do Sul SA,,,https://www.aperam.com/brazil,2020-05-13,5001428593.0,Aperam SA,,,,,
BRA,BRA0016,Brazil,13.0,,140.0,0.0,VILLARES METALS SA,"SUMARE, SP",Operating,-22.802429999999998,-47.205493,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0017,Brazil,10.0,,600.0,0.0,GERDAU ACOS ESPECIAIS,"PINDAMONHANGABA,SP",Operating,-22.899036,-45.351304,PlantFacts,Exact,4298258054,Gerdau Acos Especiais SA,,,https://www2.gerdau.com.br/blog-acos-especiais,2020-05-22,5000004542.0,Gerdau SA,,,,,
BRA,BRA0018,Brazil,10.0,,1200.0,1.0,GERDAU COSIGUA,"SANTA CRUZ, RJ",Operating,-22.911284,-43.740853,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/38002_16_Certificado_01_01_22_Correcao_Escopo.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
BRA,BRA0020,Brazil,,,,0.0,,,Operating,-22.909515,-43.735625,https://www.ternium.com/en/contact-us#our-offices,Exact,5072816151,Ternium Brasil Ltda,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
BRA,BRA0021a,Brazil,,,,0.0,,,Operating,-22.920129,-45.413562,https://www.gsimec.com.mx/locations.php,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
BRA,BRA0021b,Brazil,,,,0.0,,,Operating,-20.348094,-40.360882000000004,https://www.gsimec.com.mx/locations.php,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
BRA,BRA0021c,Brazil,,,,0.0,,,Operating,-20.067539,-44.590902,https://www.gsimec.com.mx/locations.php,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
BRA,BRA0022,Brazil,5.0,,520.0,0.0,GV DO BRASIL (SIMEC),"PINDAMONHANGABA, SP",Operating,-22.920462,-45.413671,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0023,Brazil,1.0,,,0.0,TEKNO SA,"GUARATINGUETA, SP",Operating,-22.781060999999998,-45.161643,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0024,Brazil,2.0,,0.0,0.0,MWL BRASIL MANUFACTURERS,"CACAPAVA, SP",Operating,-23.099299,-45.690689,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0025,Brazil,5.0,,360.0,0.0,GERDAU ACOS VILLARES SA,"MOGI DAS CRUZES,SP",Operating,-23.526669000000002,-46.155653,PlantFacts,Exact,4298258054,Gerdau Acos Especiais SA,,,https://www2.gerdau.com.br/blog-acos-especiais,2020-05-22,5000004542.0,Gerdau SA,,,,,
BRA,BRA0026,Brazil,26.0,2.0,14100.0,1.0,USIMINAS,"CUBATAO, SP",Operating,-23.864354000000002,-46.375453,PlantFacts,Exact,4295859856,Usinas Siderurgicas de Minas Gerais SA (USIMINAS),,,http://ri.usiminas.com/enu/geographical-presence,2020-03-09,5000808305.0,Techint Group,,,,,
BRA,BRA0028,Brazil,4.0,,,0.0,CSN-PARANA,"ARAUCARIA, PARANA",Operating,-25.571562,-49.379677,PlantFacts,Exact,,,,,,,,,,,,,
BRA,BRA0029,Brazil,5.0,,,0.0,ARCELORMITTAL VEGA,"SAO  FRANCISCO  DO SUL, SC",Operating,-26.293549,-48.632341,PlantFacts,Exact,,Arcelormittal Vega,,,https://brasil.arcelormittal.com/a-arcelormittal/unidades,2020-07-24,5000030092.0,Arcelormittal SA,,,,,
BRA,BRA0030,Brazil,7.0,,300.0,0.0,GERDAU RIOGRANDENSE,"SAPUCAIA do SUL, RS",Operating,-29.814758,-51.174543,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/licenca-de-operacao-riograndense.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
BRA,BRA0031,Brazil,7.0,,440.0,0.0,GERDAU ACOS ESPECIAIS,"PIRATINI, CHARQUEADAS, RS",Operating,-29.955796999999997,-51.615722,PlantFacts,Exact,4298258054,Gerdau Acos Especiais SA,,,https://www2.gerdau.com.br/blog-acos-especiais,2020-05-22,5000004542.0,Gerdau SA,,,,,
BRA,BRA0032,Brazil,4.0,,800.0,0.0,GERDAU SAO PAULO,"ARACARIGUAMA, SP",Operating,-23.438837,-47.088448,PlantFacts,Exact,4297571558,Gerdau Acos Longos Sa,,,https://www2.gerdau.com.br/sites/default/files/downloadable_files/LO-GSP-310719.pdf,2020-07-20,5000004542.0,Gerdau SA,,,,,
